n°visita,Edad,idjumper,tiempo,fecha,hora
311,3,35530,60,24-12-2018,12:00:00 a. m.
319,14,35538,60,24-12-2018,12:00:00 a. m.
320,10,35539,30,24-12-2018,12:00:00 a. m.
321,5,35378,30,24-12-2018,12:00:00 a. m.
325,9,35344,30,24-12-2018,12:00:00 a. m.
326,7,35345,30,24-12-2018,12:00:00 a. m.
327,11,35543,30,24-12-2018,12:00:00 a. m.
